ISIN,Company_Name,BSE_Symbol,NSE_Symbol,Security Code,Face_Value,ON_BSE,ON_NSE
INE464D01014,Vapi Enterprise Ltd,VAPIENTER,N/A,502589.0,10.0,1,0
INE464Z01017,Inflame Appliances Ltd,INFLAME,N/A,541083.0,10.0,1,0
INE465A01025,Bharat Forge Limited,BHARATFORG,BHARATFORG,500493.0,2.0,1,1
INE465H01012,Sharma East India Hospitals & Medical Research Ltd,SHARMEH,N/A,524548.0,10.0,1,0
INE465K01016,Kkalpana Plastick Ltd,KKPLASTICK,N/A,523652.0,10.0,1,0
INE466D01019,Veejay Lakshmi Engineering Works Ltd,VJLAXMIE,N/A,522267.0,10.0,1,0
INE466L01038,360 ONE WAM LIMITED,360ONE,360ONE,542772.0,1.0,1,1
INE467B01029,Tata Consultancy Services Limited,TCS,TCS,532540.0,1.0,1,1
INE467D01017,Virat Industries Ltd,VIRAT,N/A,530521.0,10.0,1,0
INE467X01023,Saptak Chem And Business Ltd,SCBL,N/A,506906.0,10.0,1,0
INE468C01017,MP Agro Industries Ltd,MPAGI,N/A,506543.0,10.0,1,0
INE469A01019,Bimetal Bearings Ltd,BIMETAL,N/A,505681.0,10.0,1,0
INE469C01023,Madhusudan Industries Ltd,MADHUDIN,N/A,515059.0,5.0,1,0
INE469D01013,Wires & Fabriks SA Ltd,WIREFABR,N/A,507817.0,10.0,1,0
INE469F01026,KCL Infra Projects Ltd,KCLINFRA,N/A,531784.0,2.0,1,0
INE470A01017,3M India Limited,3MINDIA,3MINDIA,523395.0,10.0,1,1
INE470N01010,Caprolactam Chemicals Ltd,CAPRO,N/A,507486.0,10.0,1,0
INE470Y01017,The New India Assurance Company Limited,NIACL,NIACL,540769.0,5.0,1,1
INE471D01019,Avon Mercantile Ltd,AVONMERC,N/A,512265.0,10.0,1,0
INE471R01019,Neopolitan Pizza And Foods Ltd,NPFL,N/A,544269.0,10.0,1,0
INE471W01019,Palash Securities Limited,PALASHSECU,PALASHSECU,540648.0,10.0,1,1
INE472A01039,Blue Star Limited,BLUESTARCO,BLUESTARCO,500067.0,2.0,1,1
INE472B01011,Blue Coast Hotels Limited,BLUECOAST,BLUECOAST,531495.0,10.0,1,1
INE472C01027,Shristi Infrastructure Development Corporation Ltd,SHRISTI,N/A,511411.0,10.0,1,0
INE472D01017,Bluechip Tex Industries Ltd,BLUECHIPT,N/A,506981.0,10.0,1,0
INE472M01018,MT Educare Limited,MTEDUCARE,MTEDUCARE,534312.0,10.0,1,1
INE473A01011,Linde India Limited,LINDEINDIA,LINDEINDIA,523457.0,10.0,1,1
INE473B01035,Hatsun Agro Product Limited,HATSUN,HATSUN,531531.0,1.0,1,1
INE473C01025,Stratmont Industries Ltd,STRATMONT,N/A,530495.0,10.0,1,0
INE473D01015,Kingfa Science & Technology (India) Limited,KINGFA,KINGFA,524019.0,10.0,1,1
INE473E01021,Basant Agro Tech India Ltd,BASANTGL,N/A,524687.0,1.0,1,0
INE473T01011,Patdiam Jewellery Ltd,PJL,N/A,539401.0,10.0,1,0
INE474C01023,Remsons Industries Limited,REMSONSIND,REMSONSIND,530919.0,2.0,1,1
INE474D01013,Saffron Industries Ltd,SAFFRON,N/A,531436.0,10.0,1,0
INE474E01029,Bhandari Hosiery Exports Limited,BHANDARI,BHANDARI,512608.0,1.0,1,1
INE474H01014,RR Securities Ltd,RRSECUR,N/A,530917.0,10.0,1,0
INE474L01016,Omkar Speciality Chemicals Limited,OMKARCHEM,OMKARCHEM,533317.0,10.0,1,1
INE474O01010,India Finsec Ltd,IFINSEC,N/A,535667.0,10.0,1,0
INE474Q01031,Global Health Limited,MEDANTA,MEDANTA,543654.0,2.0,1,1
INE475B01022,Hikal Limited,HIKAL,HIKAL,524735.0,2.0,1,1
INE475C01012,Roselabs Finance Ltd,ROSELABS,N/A,531324.0,10.0,1,0
INE475D01010,Sangam Finserv Ltd,SANGAMFIN,N/A,538714.0,10.0,1,0
INE475E01026,Caplin Point Laboratories Limited,CAPLIPOINT,CAPLIPOINT,524742.0,2.0,1,1
INE475V01012,Shreenath Investment Company Ltd,SHRENTI,N/A,503696.0,10.0,1,0
INE476A01022,Canara Bank,CANBK,CANBK,532483.0,2.0,1,1
INE477A01020,Can Fin Homes Limited,CANFINHOME,CANFINHOME,511196.0,2.0,1,1
INE477B01010,Dhunseri Ventures Limited,DVL,DVL,523736.0,10.0,1,1
INE478D01014,ITL Industries Ltd,ITL,N/A,522183.0,10.0,1,0
INE479A01018,Caprihans India Ltd,CAPRIHANS,N/A,509486.0,10.0,1,0
INE479D01038,Kriti Industries (India) Limited,KRITI,KRITI,526423.0,1.0,1,1
INE480C01038,Som Distilleries & Breweries Limited,SDBL,SDBL,507514.0,2.0,1,1
INE480D01010,Niyogin Fintech Ltd,NIYOGIN,N/A,538772.0,10.0,1,0
INE480H01011,Arex Industries Ltd,AREXMIS,N/A,526851.0,10.0,1,0
INE480M01011,Thomas Scott (India) Limited,THOMASCOTT,THOMASCOTT,533941.0,10.0,1,1
INE480S01026,Gala Global Products Ltd,GGPL,N/A,539228.0,5.0,1,0
INE481G01011,UltraTech Cement Limited,ULTRACEMCO,ULTRACEMCO,532538.0,10.0,1,1
INE481N01025,Home First Finance Company India Limited,HOMEFIRST,HOMEFIRST,543259.0,2.0,1,1
INE481Y01014,General Insurance Corporation of India,GICRE,GICRE,540755.0,5.0,1,1
INE481Z01011,Uniinfo Telecom Services Limited,N/A,UNIINFO,N/A,10.0,0,1
INE482A01020,CEAT Limited,CEATLTD,CEATLTD,500878.0,10.0,1,1
INE482B01010,Tera Software Limited,TERASOFT,TERASOFT,533982.0,10.0,1,1
INE482D01024,CARYSIL LIMITED,CARYSIL,CARYSIL,524091.0,2.0,1,1
INE482J01021,Shah Metacorp Limited,SHAH,SHAH,533275.0,1.0,1,1
INE482O01021,Olympia Industries Ltd,OLYMPTX,N/A,521105.0,10.0,1,0
INE483A01010,Central Bank of India,CENTRALBK,CENTRALBK,532885.0,10.0,1,1
INE483B01026,Indo Count Industries Limited,ICIL,ICIL,521016.0,2.0,1,1
INE483C01032,Tanla Platforms Limited,TANLA,TANLA,532790.0,1.0,1,1
INE483D01014,Rap Corp Ltd,RAP,N/A,531583.0,10.0,1,0
INE483S01020,AvenuesAI Limited,CCAVENUE,CCAVENUE,539807.0,1.0,1,1
INE484C01030,Veedol Corporation Limited,VEEDOL,VEEDOL,590005.0,2.0,1,1
INE484D01012,Amarjothi Spinning Mills Ltd,AMARJOTHI,N/A,521097.0,10.0,1,0
INE484I01029,Precision Camshafts Limited,PRECAM,PRECAM,539636.0,10.0,1,1
INE484J01027,Godrej Properties Limited,GODREJPROP,GODREJPROP,533150.0,5.0,1,1
INE484S01010,Pecos Hotels and Pubs Ltd,PECOS,N/A,539273.0,10.0,1,0
INE485A01015,Century Enka Limited,CENTENKA,CENTENKA,500280.0,10.0,1,1
INE485C01029,IOL Chemicals and Pharmaceuticals Limited,IOLCP,IOLCP,524164.0,2.0,1,1
INE485K01022,Arunjyoti Bio Ventures Ltd,ABVL,N/A,530881.0,1.0,1,0
INE486A01021,CESC Limited,CESC,CESC,500084.0,1.0,1,1
INE486D01017,Resonance Specialties Ltd,RESONANCE,N/A,524218.0,10.0,1,0
INE486F01012,Zenotech Laboratories Ltd,ZENOTECH,N/A,532039.0,10.0,1,0
INE486I01016,Phaarmasia Ltd,PHRMASI,N/A,523620.0,10.0,1,0
INE486R01017,GPT Healthcare Limited,GPTHEALTH,GPTHEALTH,544131.0,10.0,1,1
INE486Y01013,Touchwood Entertainment Limited,N/A,TOUCHWOOD,N/A,10.0,0,1
INE487B01019,Natura Hue Chem Ltd,NATHUEC,N/A,531834.0,10.0,1,0
INE487G01018,Gyan Developers & Builders Ltd,GYANDEV,N/A,530141.0,10.0,1,0
INE488A01050,Chemplast Sanmar Limited,CHEMPLASTS,CHEMPLASTS,543336.0,5.0,1,1
INE488B01017,Tasty Bite Eatables Limited,TASTYBITE,TASTYBITE,519091.0,10.0,1,1
INE488C01015,Shrydus Industries Ltd,SHRYDUS,N/A,511493.0,10.0,1,0
INE488D01021,AVT Natural Products Limited,AVTNPL,AVTNPL,519105.0,1.0,1,1
INE488V01015,PSP Projects Limited,PSPPROJECT,PSPPROJECT,540544.0,10.0,1,1
INE489B01031,Shradha AI Technologies Ltd,SHRAAITECH,N/A,543976.0,2.0,1,0
INE489D01011,B & A Ltd,BNALTD,N/A,508136.0,10.0,1,0
INE489F01016,VSD Confin Ltd,VSDCONF,N/A,531696.0,10.0,1,0
INE489G01022,Anuh Pharma Limited,ANUHPHR,ANUHPHR,506260.0,5.0,1,1
INE489L01022,IIFL Capital Services Limited,IIFLCAPS,IIFLCAPS,542773.0,2.0,1,1
INE490A01015,Chowgule Steamships Ltd,CHOWGULSTM,N/A,501833.0,10.0,1,0
INE490G01020,MOIL Limited,MOIL,MOIL,533286.0,10.0,1,1
INE490Z01012,Anuroop Packaging Ltd,ANUROOP,N/A,542865.0,10.0,1,0
INE491A01021,City Union Bank Limited,CUB,CUB,532210.0,1.0,1,1
INE491C01027,Mudunuru Ltd,MUDUNURU,N/A,538743.0,2.0,1,0
INE491J01022,ASK Automotive Limited,ASKAUTOLTD,ASKAUTOLTD,544022.0,2.0,1,1
INE491N01016,Raja Bahadur International Ltd,RAJABAH,N/A,503127.0,100.0,1,0
INE491V01019,Crown Lifters Limited,N/A,CROWN,N/A,10.0,0,1
INE492A01029,Sudarshan Colorants India Limited,SUDARCOLOR,SUDARCOLOR,506390.0,10.0,1,1
INE492N01022,Amalgamated Electricity Company Ltd,AMALGAM,N/A,501622.0,5.0,1,0
INE492Y01011,Innovative Ideals and Services (India) Ltd,INNOVATIVE,N/A,541983.0,10.0,1,0
INE492Z01018,Goblin India Ltd,GOBLIN,N/A,542850.0,10.0,1,0
INE493B01017,GG Automotive Gears Ltd,GGAUTO,N/A,531399.0,10.0,1,0
INE493D01013,Choksi Laboratories Ltd,CHOKSILA,N/A,526546.0,10.0,1,0
INE493H01014,MPDL Ltd,MPDL,N/A,532723.0,10.0,1,0
INE493N01012,Haria Apparels Ltd,HARIAAPL,N/A,538081.0,10.0,1,0
INE494B01023,TVS Motor Company Limited,TVSMOTOR,TVSMOTOR,532343.0,1.0,1,1
INE494D01011,Citi Port Financial Services Ltd,CITIPOR,N/A,531235.0,10.0,1,0
INE495A01022,Dalmia Bharat Sugar and Industries Limited,DALMIASUG,DALMIASUG,500097.0,2.0,1,1
INE495B01038,Suven Life Sciences Limited,SUVEN,SUVEN,530239.0,1.0,1,1
INE495C01010,Sangam (India) Limited,SANGAMIND,SANGAMIND,514234.0,10.0,1,1
INE495D01018,Coromandel Agro Products & Oils Ltd,CORAGRO,N/A,507543.0,10.0,1,0
INE495M01019,Sheraton Properties & Finance Ltd,ZSHERAPR,N/A,512367.0,10.0,1,0
INE495P01020,Mrs. Bectors Food Specialities Limited,BECTORFOOD,BECTORFOOD,543253.0,2.0,1,1
INE495S01016,HPL Electric & Power Limited,HPL,HPL,540136.0,10.0,1,1
INE495Z01011,Benara Bearings and Pistons Ltd,BENARA,N/A,541178.0,10.0,1,0
INE496M01017,Bentley Commercial Enterprises Ltd,BENTCOM,N/A,512195.0,10.0,1,0
INE497B01018,Seamec Limited,SEAMECLTD,SEAMECLTD,526807.0,10.0,1,1
INE497C01016,National Plywood Industries Ltd,NATPLY,N/A,516062.0,10.0,1,0
INE497D01022,Damodar Industries Limited,DAMODARIND,DAMODARIND,521220.0,5.0,1,1
INE497E01020,Rajasthan Tube Manufacturing Company Ltd,RAJTUBE,N/A,530253.0,1.0,1,0
INE497M01015,Speedage Commercials Ltd,ZSPEEDCO,N/A,512291.0,10.0,1,0
INE497S01012,Godavari Biorefineries Limited,GODAVARIB,GODAVARIB,544279.0,10.0,1,1
INE498A01018,DCM  Limited,DCM,DCM,502820.0,10.0,1,1
INE498B01024,Shoppers Stop Limited,SHOPERSTOP,SHOPERSTOP,532638.0,5.0,1,1
INE498E01010,Salona Cotspin Limited,SALONA,SALONA,590056.0,10.0,1,1
INE498G01015,Katare Spinning Mills Ltd,KATRSPG,N/A,502933.0,10.0,1,0
INE498L01015,L&T Finance Limited,LTF,LTF,533519.0,10.0,1,1
INE498Q01014,Vintage Coffee And Beverages Limited,VINCOFE,VINCOFE,538920.0,10.0,1,1
INE499A01024,DCM Shriram Limited,DCMSHRIRAM,DCMSHRIRAM,523367.0,2.0,1,1
INE499G01013,Gujarat Terce Laboratories Ltd,GUJTERC,N/A,524314.0,10.0,1,0
INE499Q01012,Sofcom Systems Ltd,SOFCOM,N/A,538923.0,10.0,1,0
INE500A01029,DCW Limited,DCW,DCW,500117.0,2.0,1,1
INE500C01017,Aspira Pathlab & Diagnostics Ltd,ASPIRA,N/A,540788.0,10.0,1,0
INE500D01015,Eastern Treads Ltd,EASTRED,N/A,531346.0,10.0,1,0
INE500L01026,S H Kelkar and Company Limited,SHK,SHK,539450.0,10.0,1,1
INE500X01013,Lexus Granito (India) Limited,N/A,LEXUS,N/A,10.0,0,1
INE501A01019,Deepak Fertilizers and Petrochemicals Corporation Limited,DEEPAKFERT,DEEPAKFERT,500645.0,10.0,1,1
INE501C01015,Omkar Pharmachem Ltd,OMKARPH,N/A,532167.0,10.0,1,0
INE501D01013,Fortune International Ltd,FORINTL,N/A,530213.0,10.0,1,0
INE501F01018,PBM Polytex Ltd,PBMPOLY,N/A,514087.0,10.0,1,0
INE501G01024,HT Media Limited,HTMEDIA,HTMEDIA,532662.0,2.0,1,1
INE501L01024,Maitri Enterprises Ltd,MAITRI,N/A,513430.0,10.0,1,0
INE501N01020,La Tim Metal & Industries Ltd,LATIMMETAL,N/A,505693.0,1.0,1,0
INE501X01029,Aye Finance Limited,AYE,AYE,544699.0,2.0,1,1
INE501Y01019,Sheetal Cool Products Limited,SCPL,SCPL,540757.0,10.0,1,1
INE502C01039,Standard Batteries Ltd,STDBAT,N/A,504180.0,1.0,1,0
INE502D01011,Trans India House Impex Ltd,TIHIL,N/A,523752.0,10.0,1,0
INE503A01015,DCB Bank Limited,DCBBANK,DCBBANK,532772.0,10.0,1,1
INE503B01021,STEEL EXCHANGE INDIA LIMITED,STEELXIND,STEELXIND,534748.0,1.0,1,1
INE503D01027,Gemstone Investments Ltd,GEMSI,N/A,531137.0,1.0,1,0
INE505A01010,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC,506405.0,10.0,1,1
INE505C01016,Prajay Engineers Syndicate Limited,PRAENG,PRAENG,531746.0,10.0,1,1
INE505V01016,Euro Panel Products Limited,EUROBOND,EUROBOND,544461.0,10.0,1,1
INE505Y01010,Vineet Laboratories Limited,VINEETLAB,VINEETLAB,543298.0,10.0,1,1
INE506A01018,Dredging Corporation of India Limited,DREDGECORP,DREDGECORP,523618.0,10.0,1,1
INE506D01020,Haldyn Glass Ltd,HALDYNGL,N/A,515147.0,1.0,1,0
INE506V01022,Rubicon Research Limited,RUBICON,RUBICON,544578.0,1.0,1,1
INE506W01012,Krishana Phoschem Limited,N/A,KRISHANA,N/A,10.0,0,1
INE506Z01015,Dhruv Consultancy Services Limited,DHRUV,DHRUV,541302.0,10.0,1,1
INE507D01010,Incon Engineers Ltd,INCON,N/A,531594.0,10.0,1,0
INE507F01023,Empower India Ltd,EMPOWER,N/A,504351.0,1.0,1,0
INE508G01029,Time Technoplast Limited,TIMETECHNO,TIMETECHNO,532856.0,1.0,1,1
INE508J01015,Beryl Securities Ltd,BERYLSE,N/A,531582.0,10.0,1,0
INE508K01013,Robust Hotels Limited,RHL,RHL,543901.0,10.0,1,1
INE508N01025,Jackson Investments Ltd,JACKSON,N/A,538422.0,1.0,1,0
INE508R01018,Shashank Traders Ltd,SHASHANK,N/A,540221.0,10.0,1,0
INE508W01018,Asutosh Enterprise Ltd,ASUTENT,N/A,512433.0,10.0,1,0
INE509C01026,Gennex Laboratories Ltd,GENNEX,N/A,531739.0,1.0,1,0
INE509F01029,Cupid Limited,CUPID,CUPID,530843.0,1.0,1,1
INE510A01028,Engineers India Limited,ENGINERSIN,ENGINERSIN,532178.0,5.0,1,1
INE510B01018,Agarwal Fortune India Ltd,AGARWAL,N/A,530765.0,10.0,1,0
INE510H01015,Royal India Corporation Ltd,ROYALIND,N/A,512047.0,10.0,1,0
INE510P01018,Arman Holdings Ltd,ARMAN,N/A,538556.0,10.0,1,0
INE510U01018,Pune E - Stock Broking Ltd,PESB,N/A,544141.0,10.0,1,0
INE510W01014,Inox Green Energy Services Limited,INOXGREEN,INOXGREEN,543667.0,10.0,1,1
INE511C01022,Poonawalla Fincorp Limited,POONAWALLA,POONAWALLA,524000.0,2.0,1,1
INE511D01012,Jyoti Ltd,JYOTI,N/A,504076.0,10.0,1,0
INE511J01027,Kedia Construction Company Ltd,KEDIACN,N/A,508993.0,5.0,1,0
INE511Y01018,MMP Industries Limited,N/A,MMP,N/A,10.0,0,1
INE512A01016,FGP Ltd,FGP,N/A,500142.0,10.0,1,0
INE512B01022,FCS Software Solutions Limited,FCSSOFT,FCSSOFT,532666.0,1.0,1,1
INE512D01028,Gourmet Gateway India Ltd,GOURMET,N/A,506134.0,1.0,1,0
INE513A01022,Schaeffler India Limited,SCHAEFFLER,SCHAEFFLER,505790.0,2.0,1,1
INE513C01010,Octal Credit Capital Ltd,OCTAL,N/A,538894.0,10.0,1,0
INE513E01024,Rodium Realty Ltd,RODIUM,N/A,531822.0,10.0,1,0
INE513R01026,Captain Pipes Ltd,CAPPIPES,N/A,538817.0,1.0,1,0
INE514C01026,Minolta Finance Ltd,MINOLTAF,N/A,532164.0,1.0,1,0
INE514Y01020,Moksh Ornaments Limited,N/A,MOKSH,N/A,2.0,0,1
INE515A01019,John Cockerill India Ltd,COCKERILL,N/A,500147.0,10.0,1,0
INE515B01025,Vision Cinemas Ltd,VISIONCINE,N/A,526441.0,1.0,1,0
INE515C01023,Lahoti Overseas Ltd,LAHOTIOV,N/A,531842.0,2.0,1,0
INE515H01014,Empire Industries Ltd,EMPIND,N/A,509525.0,10.0,1,0
INE516A01017,UFLEX Limited,UFLEX,UFLEX,500148.0,10.0,1,1
INE516E01019,Panabyte Technologies Ltd,PANABYTE,N/A,538742.0,10.0,1,0
INE516F01016,Abhinav Capital Services Ltd,ABHICAP,N/A,532057.0,10.0,1,0
INE516P01015,Ramchandra Leasing & Finance Ltd,RLFL,N/A,538540.0,1.0,1,0
INE517B01013,Tata Teleservices (Maharashtra) Limited,TTML,TTML,532371.0,10.0,1,1
INE517F01014,Gujarat Pipavav Port Limited,GPPL,GPPL,533248.0,10.0,1,1
INE518A01013,Forbes & Company Ltd,FORBESCO,N/A,502865.0,10.0,1,0
INE518E01015,Zim Laboratories Limited,ZIMLAB,ZIMLAB,541400.0,10.0,1,1
INE519A01011,Foseco India Limited,FOSECOIND,FOSECOIND,500150.0,10.0,1,1
INE519C01017,Summit Securities Limited,SUMMITSEC,SUMMITSEC,533306.0,10.0,1,1
INE519D01015,Ladderup Finance Ltd,LADDERUP,N/A,530577.0,10.0,1,0
INE519N01014,Midwest Gold Ltd,MIDWEST,N/A,526570.0,10.0,1,0
INE520A01027,Zensar Technologies Limited,ZENSARTECH,ZENSARTECH,504067.0,2.0,1,1
INE520H01022,Beardsell Limited,N/A,BEARDSELL,N/A,2.0,0,1
INE520Y01019,Ice Make Refrigeration Limited,N/A,ICEMAKE,N/A,10.0,0,1
INE521J01018,CP Capital Limited,CPCAP,CPCAP,533260.0,10.0,1,1
INE521L01030,Banas Finance Ltd,BANASFN,N/A,509053.0,10.0,1,0
INE522D01027,Manappuram Finance Limited,MANAPPURAM,MANAPPURAM,531213.0,2.0,1,1
INE522F01014,Coal India Limited,COALINDIA,COALINDIA,533278.0,10.0,1,1
INE523B01011,Aksh Optifibre Limited,AKSHOPTFBR,AKSHOPTFBR,532351.0,5.0,1,1
INE523I01016,Prakash Woollen & Synthetic Mills Ltd,PWASML,N/A,531437.0,10.0,1,0
INE523K01012,Raunaq International Ltd,RAUNAQ,N/A,537840.0,10.0,1,0
INE523W01017,Bengal Steel Industries Ltd,BENGALS,N/A,512404.0,10.0,1,0
INE524A01029,Gabriel India Limited,GABRIEL,GABRIEL,505714.0,1.0,1,1
INE524B01027,Gandhi Special Tubes Limited,GANDHITUBE,GANDHITUBE,513108.0,5.0,1,1
INE524L01026,Kridhan Infra Limited,KRIDHANINF,KRIDHANINF,533482.0,2.0,1,1
INE524N01014,Jupiter Infomedia Ltd,JUPITERIN,N/A,534623.0,10.0,1,0
INE524T01011,TAAL Tech Ltd,TAALTECH,N/A,539956.0,10.0,1,0
INE524U01019,Kartik Investments Trust Ltd,KARTKIN,N/A,501151.0,10.0,1,0
INE525B01016,Hathway Bhawani Cabletel & Datacom Ltd,HATHWAYB,N/A,509073.0,10.0,1,0
INE525F01025,Balmer Lawrie Investments Ltd,BLIL,N/A,532485.0,1.0,1,0
INE526B01014,California Software Company Limited,CALSOFT,CALSOFT,532386.0,10.0,1,1
INE526E01018,Shriram Pistons & Rings Limited,SHRIPISTON,SHRIPISTON,544344.0,10.0,1,1
INE526G01021,Vivimed Labs Limited,VIVIMEDLAB,VIVIMEDLAB,532660.0,2.0,1,1
INE526H01011,Vinyoflex Ltd,VINYOFL,N/A,530401.0,10.0,1,0
INE526R01028,Star Housing Finance Ltd,STARHFL,N/A,539017.0,5.0,1,0
INE527C01010,Pasupati Fincap Ltd,PASUFIN,N/A,511734.0,10.0,1,0
INE527H01019,UFO Moviez India Limited,UFO,UFO,539141.0,10.0,1,1
INE528A01020,GKW Limited,N/A,GKWLIMITED,N/A,10.0,0,1
INE528C01018,UVS Hospitality And Services Ltd,UVS,N/A,531652.0,10.0,1,0
INE528E01022,Sikozy Realtors Ltd,SIKOZY,N/A,524642.0,1.0,1,0
INE528G01035,Yes Bank Limited,YESBANK,YESBANK,532648.0,2.0,1,1
INE529A01010,Federal-Mogul Goetze (India) Limited.,FMGOETZE,FMGOETZE,505744.0,10.0,1,1
INE529D01014,Patel Integrated Logistics Limited,PATINTLOG,PATINTLOG,526381.0,10.0,1,1
INE529F01035,Signet Industries Limited,SIGIND,SIGIND,512131.0,10.0,1,1
INE529I01021,Kuantum Papers Limited,KUANTUM,KUANTUM,532937.0,1.0,1,1
INE530B01024,IIFL Finance Limited,IIFL,IIFL,532636.0,2.0,1,1
INE530D01012,Pratiksha Chemicals Ltd,PRATIKSH,N/A,531257.0,10.0,1,0
INE531A01024,Kansai Nerolac Paints Limited,KANSAINER,KANSAINER,500165.0,1.0,1,1
INE531D01010,Lead Financial Services Ltd,LEADFIN,N/A,531288.0,10.0,1,0
INE531E01026,Hindustan Copper Limited,HINDCOPPER,HINDCOPPER,513599.0,5.0,1,1
INE531F01023,Nuvama Wealth Management Limited,NUVAMA,NUVAMA,543988.0,2.0,1,1
INE531X01018,Sai Capital Ltd,SAICAPI,N/A,531931.0,10.0,1,0
INE532B01020,iStreet Network Ltd,ISTRNETWK,N/A,524622.0,4.0,1,0
INE532F01054,Edelweiss Financial Services Limited,EDELWEISS,EDELWEISS,532922.0,1.0,1,1
INE532U01012,Southern Gas Ltd,ZSOUTGAS,N/A,509910.0,100.0,1,0
INE533A01012,Goodyear India Ltd,GOODYEAR,N/A,500168.0,10.0,1,0
INE533B01028,Supra Trends Ltd,SUPRATRE,N/A,511539.0,10.0,1,0
INE533C01018,KJMC Financial Services Ltd,KJMCFIN,N/A,530235.0,10.0,1,0
INE533D01032,Raj Rayon Industries Limited,RAJRILTD,RAJRILTD,530699.0,1.0,1,1
INE534D01014,Ritesh International Ltd,RITESHIN,N/A,519097.0,10.0,1,0
INE534E01020,Kanoria Energy & Infrastructure Ltd,KEIL,N/A,539620.0,5.0,1,0
INE535C01013,Kamadgiri Fashion Ltd,KAMADGIRI,N/A,514322.0,10.0,1,0
INE535D01037,Roto Pumps Limited,ROTO,ROTO,517500.0,1.0,1,1
INE535F01024,Rajoo Engineers Limited,RAJOOENG,RAJOOENG,522257.0,1.0,1,1
INE536A01023,Grindwell Norton Limited,GRINDWELL,GRINDWELL,506076.0,5.0,1,1
INE536H01010,CIE Automotive India Limited,CIEINDIA,CIEINDIA,532756.0,10.0,1,1
INE536P01021,Captain Polyplast Ltd,CPL,N/A,536974.0,2.0,1,0
INE537A01013,GTN Industries Ltd,GTNINDS,N/A,500170.0,10.0,1,0
INE537B01011,Constronics Infra Ltd,CONSTRONIC,N/A,523844.0,10.0,1,0
INE537F01012,Modi Naturals Limited,MODINATUR,MODINATUR,519003.0,10.0,1,1
INE537L01010,Krishna Ventures Ltd,KRISHNA,N/A,504392.0,10.0,1,0
INE537U01037,Sprayking Ltd,SPRAYKING,N/A,540079.0,1.0,1,0
INE538A01037,GFL Limited,GFLLIMITED,GFLLIMITED,500173.0,1.0,1,1
INE538C01017,Samtel India Ltd,SAMTELIN,N/A,500371.0,10.0,1,0
INE538D01015,Shree Karthik Papers Ltd,SHKARTP,N/A,516106.0,5.0,1,0
INE538G01018,Gothi Plascon India Ltd,GOTHIPL,N/A,531111.0,10.0,1,0
INE539A01019,GHCL Limited,GHCL,GHCL,500171.0,10.0,1,1
INE539B01017,Virinchi Limited,VIRINCHI,VIRINCHI,532372.0,10.0,1,1
INE540A01017,Gujarat Lease Financing Limited,GLFL,GLFL,500174.0,10.0,1,1
INE540G01014,Ambika Cotton Mills Limited,AMBIKCO,AMBIKCO,531978.0,10.0,1,1
INE540H01012,Voltamp Transformers Limited,VOLTAMP,VOLTAMP,532757.0,10.0,1,1
INE540L01014,Alkem Laboratories Limited,ALKEM,ALKEM,539523.0,2.0,1,1
INE540S01019,Mishka Exim Ltd,MISHKA,N/A,539220.0,10.0,1,0
INE541A01023,GMM Pfaudler Limited,GMMPFAUDLR,GMMPFAUDLR,505255.0,2.0,1,1
INE541C01037,T Spiritual World Ltd,TSPIRITUAL,N/A,532444.0,10.0,1,0
INE541F01022,Gujarat Poly Electronics Ltd,GUJARATPOLY,N/A,517288.0,10.0,1,0
INE541K01014,Star Delta Transformers Ltd,STARDELTA,N/A,539255.0,10.0,1,0
INE541R01019,Filtra Consultants and Engineers Ltd,FILTRA,N/A,539098.0,10.0,1,0
INE542B01011,AksharChem India Limited,AKSHARCHEM,AKSHARCHEM,524598.0,10.0,1,1
INE542C01019,NK Industries Limited,NKIND,NKIND,519494.0,10.0,1,1
INE542F01020,Swan Defence and Heavy Industries Limited,SWANDEF,SWANDEF,533107.0,10.0,1,1
INE542W01025,KPI Green Energy Limited,KPIGREEN,KPIGREEN,542323.0,5.0,1,1
INE542Z01028,Kapston Services Limited,N/A,KAPSTON,N/A,5.0,0,1
INE543F01028,Prime Industries Ltd,PRIMIND,N/A,519299.0,5.0,1,0
INE543V01017,Ace Integrated Solutions Limited,N/A,ACEINTEG,N/A,10.0,0,1
INE544A01019,Harrisons  Malayalam Limited,HARRMALAYA,HARRMALAYA,500467.0,10.0,1,1
INE544C01023,Piccadily Sugar & Allied Industries Ltd,PICCASUG,N/A,507498.0,10.0,1,0
INE544H01014,JHS Svendgaard Laboratories Limited,JHS,JHS,532771.0,10.0,1,1
INE544R01021,Greenlam Industries Limited,GREENLAM,GREENLAM,538979.0,1.0,1,1
INE544W01021,Maximus International Ltd,MAXIMUS,N/A,540401.0,1.0,1,0
INE545A01024,HEG Limited,HEG,HEG,509631.0,2.0,1,1
INE545B01022,Continental Controls Ltd,CONTICON,N/A,531460.0,10.0,1,0
INE545E01018,GDL Leasing & Finance Ltd,GDLLEAS,N/A,530855.0,10.0,1,0
INE545H01011,Technocraft Industries (India) Limited,TIIL,TIIL,532804.0,10.0,1,1
INE545L01039,Mangal Credit and Fincorp Limited,MANCREDIT,MANCREDIT,505850.0,10.0,1,1
